Caso Noticia,Artículo,Tipo de Noticia,Fecha de los Hechos,Fecha de la denuncia,Fecha Última Actuación,Última Actuación,Análisis Proceso
110016010000202421912,ESTAFA. ART. 246 C.P.,QUERELLA,2024-06-14 01:24:00,2024-07-10 13:24:00,2024-07-31 14:47:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202426645,ESTAFA. ART. 246 C.P.,QUERELLA,2024-07-06 10:00:00,2024-07-08 10:03:00,2024-11-22 09:52:00,Conciliacion fracasada (no se hizo - complementar con el motivo),➡️ Continuar con el proceso (Conciliación Fracasada)
050016000248202450869,ESTAFA. ART. 246 C.P.,DENUNCIA,2024-04-30 00:00:00,2024-07-05 15:46:00,2024-07-23 13:00:00,Programa metodológico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202426697,ESTAFA. ART. 246 C.P.,QUERELLA,2024-05-19 13:34:00,2024-07-08 13:42:00,2024-07-16 09:23:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
110016010000202421674,ESTAFA. ART. 246 C.P.,QUERELLA,2024-07-02 20:14:00,2024-07-08 11:59:00,2025-05-30 12:03:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202433996,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-16 05:00:00,2024-04-22 16:34:00,2024-06-24 14:00:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016099166202425576,ESTAFA. ART. 246 C.P.,QUERELLA,2023-08-09 09:00:00,2024-06-26 09:15:00,2024-07-22 11:41:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202425508,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-27 22:05:00,2024-06-26 15:54:00,2024-09-19 11:17:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016100335202405854,ESTAFA. ART. 246 C.P.,QUERELLA,2024-06-27 09:00:00,2024-06-30 09:17:00,2024-12-04 11:45:00,Consulta a bases de datos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202449680,ESTAFA. ART. 246 C.P.,QUERELLA,2024-05-06 23:11:00,2024-06-27 15:14:00,2024-09-24 08:54:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202449577,ESTAFA. ART. 246 C.P.,DENUNCIA,2024-03-19 19:30:00,2024-06-27 11:16:00,2024-08-05 09:39:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202449255,ESTAFA. ART. 246 C.P.,QUERELLA,2024-05-27 21:16:00,2024-06-26 11:56:00,2025-03-10 15:35:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016100335202404776,ESTAFA. ART. 246 C.P.,QUERELLA,2024-05-19 02:30:00,2024-05-23 16:14:00,2024-06-25 15:04:00,Busqueda en bases de datos de acceso publico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202446684,ESTAFA. ART. 246 C.P.,QUERELLA,2024-05-15 20:50:00,2024-06-17 13:13:00,2024-10-11 10:42:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016099166202424590,ESTAFA. ART. 246 C.P.,QUERELLA,2024-05-20 13:55:00,2024-06-18 13:16:00,2024-08-29 10:51:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202450473,ESTAFA. ART. 246 C.P.,QUERELLA,2024-06-27 22:51:00,2024-07-04 14:01:00,2024-08-23 10:11:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202422471,ESTAFA. ART. 246 C.P.,QUERELLA,2024-02-21 21:20:00,2024-02-23 11:16:00,2024-09-26 08:50:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202424666,ESTAFA. ART. 246 C.P.,QUERELLA,2024-06-14 16:50:00,2024-06-19 09:25:00,2024-07-08 08:44:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202447256,ESTAFA. ART. 246 C.P.,QUERELLA,2024-06-15 05:33:00,2024-06-19 12:57:00,2024-07-04 10:45:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202447663,ESTAFA. ART. 246 C.P.,QUERELLA,2024-06-09 15:32:00,2024-06-20 11:59:00,2024-09-24 08:12:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202424743,ESTAFA. ART. 246 C.P.,QUERELLA,2024-06-15 04:58:00,2024-06-19 12:48:00,2024-10-16 08:34:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202447438,ESTAFA. ART. 246 C.P.,DENUNCIA,2024-06-02 18:12:00,2024-06-19 16:38:00,2024-07-04 15:38:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202447215,ESTAFA. ART. 246 C.P.,DENUNCIA,2023-04-18 11:17:00,2024-06-19 12:23:00,2024-10-03 16:36:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202424721,ESTAFA. ART. 246 C.P.,DENUNCIA,2024-05-20 05:53:00,2024-06-19 12:25:00,2024-07-12 10:26:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202430811,ESTAFA. ART. 246 C.P.,QUERELLA,2024-07-22 05:05:00,2024-08-13 10:39:00,2024-08-22 17:14:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016099166202419528,ESTAFA. ART. 246 C.P.,QUERELLA,2024-03-27 09:00:00,2024-04-19 10:19:00,2024-04-26 14:35:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202458907,ESTAFA. ART. 246 C.P.,QUERELLA,2024-08-13 00:02:00,2024-08-14 11:52:00,2024-08-26 14:16:00,Registro de informacion formal,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202457964,ESTAFA. ART. 246 C.P.,QUERELLA,2024-06-11 10:05:00,2024-08-09 17:08:00,2025-05-05 14:12:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202458204,ESTAFA. ART. 246 C.P.,QUERELLA,2024-08-05 20:39:00,2024-08-12 14:02:00,2024-08-27 15:57:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
110016010000202423850,ESTAFA. ART. 246 C.P.,DENUNCIA,2024-08-08 15:00:00,2024-08-13 10:29:00,2024-11-25 10:49:00,Conciliacion fracasada (no se hizo - complementar con el motivo),➡️ Continuar con el proceso (Conciliación Fracasada)
050016099166202431043,ESTAFA. ART. 246 C.P.,QUERELLA,2024-08-09 18:00:00,2024-08-14 10:11:00,2024-08-22 15:58:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016099166202430973,ESTAFA. ART. 246 C.P.,QUERELLA,2024-08-12 14:00:00,2024-08-13 16:09:00,2024-08-22 14:51:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016099166202431131,ESTAFA. ART. 246 C.P.,QUERELLA,2024-08-10 21:52:00,2024-08-14 14:23:00,2025-03-11 13:41:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016099166202430645,ESTAFA. ART. 246 C.P.,QUERELLA,2024-06-07 09:00:00,2024-08-12 12:11:00,2024-08-22 15:19:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202458535,ESTAFA. ART. 246 C.P.,DENUNCIA,2024-06-18 19:00:00,2024-08-13 11:43:00,2024-10-30 11:08:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202433230,ESTAFA. ART. 246 C.P.,DENUNCIA,2024-08-14 18:00:00,2024-08-29 14:27:00,2024-10-04 10:39:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202462729,ESTAFA. ART. 246 C.P.,QUERELLA,2024-08-08 16:00:00,2024-08-30 13:59:00,2024-10-04 11:17:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
170016000256202416839,ESTAFA. ART. 246 C.P.,QUERELLA,2024-08-28 21:59:00,2024-09-02 10:58:00,2024-09-10 10:12:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202430370,ESTAFA. ART. 246 C.P.,QUERELLA,2024-01-19 19:17:00,2024-04-05 13:18:00,2024-07-11 16:36:00,Busqueda en bases de datos de acceso publico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202433231,ESTAFA. ART. 246 C.P.,DENUNCIA,2024-07-02 20:00:00,2024-08-29 14:29:00,2024-10-04 10:47:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016099166202433216,ESTAFA. ART. 246 C.P.,QUERELLA,2024-07-22 14:04:00,2024-08-29 14:04:00,2024-10-04 10:34:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016099166202433417,ESTAFA. ART. 246 C.P.,QUERELLA,2024-08-26 03:00:00,2024-08-30 13:27:00,2024-10-16 10:55:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202462309,ESTAFA. ART. 246 C.P.,QUERELLA,2024-08-06 20:55:00,2024-08-29 12:55:00,2024-10-04 11:11:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016099166202433467,ESTAFA. ART. 246 C.P.,QUERELLA,2024-08-30 07:54:00,2024-09-02 08:35:00,2024-12-05 11:47:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202462934,ESTAFA. ART. 246 C.P.,DENUNCIA,2024-07-17 15:00:00,2024-09-02 10:37:00,2024-09-23 15:12:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202462291,ESTAFA. ART. 246 C.P.,QUERELLA,2023-11-06 15:40:00,2024-08-29 11:50:00,2024-11-13 10:42:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202462293,ESTAFA. ART. 246 C.P.,QUERELLA,2024-08-27 18:18:00,2024-08-29 11:52:00,2025-01-24 11:06:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016099166202433186,ESTAFA. ART. 246 C.P.,QUERELLA,2024-08-24 15:30:00,2024-08-29 12:37:00,2024-10-03 14:18:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202456467,ESTAFA. ART. 246 C.P.,QUERELLA,2024-07-24 14:00:00,2024-08-01 17:48:00,2024-10-01 16:56:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202429371,ESTAFA. ART. 246 C.P.,QUERELLA,2022-08-14 11:24:00,2024-07-31 14:03:00,2024-08-29 15:46:00,Declaración jurada,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
058906000318202410110,ESTAFA. ART. 246 C.P.,QUERELLA,2024-08-02 09:00:00,2024-08-02 15:30:00,2025-07-22 00:00:00,"Ubicacion de personas (indiciados, testigos o victimas)",🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202426814,ESTAFA. ART. 246 C.P.,QUERELLA,2024-03-12 05:39:00,2024-03-15 10:08:00,2024-04-22 15:19:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
080016001257202422207,ESTAFA. ART. 246 C.P.,QUERELLA,2024-07-17 13:56:00,2024-08-01 14:00:00,2024-12-18 09:31:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
110016010000202423264,ESTAFA. ART. 246 C.P.,QUERELLA,2024-04-17 14:49:00,2024-08-02 08:40:00,2024-09-19 15:27:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
053606099057202412789,ESTAFA. ART. 246 C.P.,QUERELLA,2024-07-25 19:47:00,2024-08-02 10:48:00,2024-09-24 09:23:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202429473,ESTAFA. ART. 246 C.P.,QUERELLA,2024-07-28 12:09:00,2024-08-01 12:16:00,2024-08-12 08:41:00,Sale de fiscal intervención temprana a fiscal conocimiento,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202460323,ESTAFA. ART. 246 C.P.,QUERELLA,2024-08-13 20:33:00,2024-08-21 13:32:00,2025-04-21 09:50:00,Inspeccion a lugar diferente de los hechos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202432412,ESTAFA. ART. 246 C.P.,QUERELLA,2024-08-22 11:05:00,2024-08-23 14:50:00,2025-02-17 16:49:00,QUERELLA PROGRAMADA PARA CONCILIACION (1A.CITA).,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202431825,ESTAFA. ART. 246 C.P.,QUERELLA,2024-08-13 18:19:00,2024-08-21 10:20:00,2024-09-12 13:57:00,Sale de fiscal intervención temprana a fiscal conocimiento,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202432264,ESTAFA. ART. 246 C.P.,QUERELLA,2024-07-17 16:00:00,2024-08-23 09:25:00,2024-09-27 08:00:00,Programa metodológico,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202460288,ESTAFA. ART. 246 C.P.,QUERELLA,2024-08-12 21:30:00,2024-08-21 13:08:00,2025-02-03 15:40:00,Inspeccion a lugar diferente de los hechos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202213921,ESTAFA. ART. 246 C.P.,QUERELLA,2022-11-04 03:32:00,2022-11-25 08:43:00,2025-05-08 13:32:00,Activación de indiciado,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016099166202431897,ESTAFA. ART. 246 C.P.,QUERELLA,2024-08-12 14:56:00,2024-08-21 13:07:00,2024-10-24 09:40:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
050016000248202460565,ESTAFA. ART. 246 C.P.,QUERELLA,2024-08-19 15:30:00,2024-08-22 11:03:00,2024-11-29 12:04:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016100335202407935,ESTAFA. ART. 246 C.P.,DENUNCIA,2024-08-23 17:00:00,2024-08-25 15:07:00,2024-10-11 10:47:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
050016000248202459565,ESTAFA. ART. 246 C.P.,QUERELLA,2024-08-11 20:30:00,2024-08-16 16:10:00,2024-11-13 11:30:00,Obtención de documentos,🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses)
052666000203202412784,ESTAFA. ART. 246 C.P.,QUERELLA,2024-08-15 09:21:00,2024-08-15 16:29:00,2024-10-07 11:38:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
810016001133202411059,ESTAFA. ART. 246 C.P.,QUERELLA,2024-08-15 19:19:00,2024-08-16 17:57:00,2024-09-30 16:31:00,Conciliacion fracasada (no se hizo - complementar con el motivo),➡️ Continuar con el proceso (Conciliación Fracasada)
050016099166202431298,ESTAFA. ART. 246 C.P.,QUERELLA,2024-07-17 13:43:00,2024-08-16 08:42:00,2024-10-10 10:36:00,SOLICITUD A DENUNCIANTE DE INFORMACIÓN ADICIONAL,"🟡 Avanzar con el proceso (No registra actuación en los últimos 2 meses), ✅ Se puede proceder con el archivo del caso (Solicitud de información pendiente hace más de 2 meses)"
